maker_key,model_key,mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at,data_split,bmw_series,luxury_tier,is_luxury,is_performance,registration_year,registration_month,registration_quarter,is_summer_registration,is_year_end_registration,car_age_years,age_mileage_interaction,mileage_per_power,annual_mileage,power_age_ratio,luxury_mileage_interaction,luxury_age_interaction,is_high_mileage,is_old_car,fuel_encoded,color_encoded,car_type_encoded,price_log
BMW,320,233094.0,120,2013-11-01,diesel,grey,estate,True,True,False,False,True,True,True,True,12900.0,2018-07-01,train,3_series,2,0,0,2013,11,4,0,1,4.662559890485968,108.68147351129362,1926.396694214876,41164.06793182642,21.191828840807446,0.0,0.0,1,0,15905.469593378913,15473.837209302326,13067.914438502674,9.465060106725137
BMW,320,163879.0,120,2012-03-01,diesel,grey,estate,False,False,False,False,False,False,True,False,8600.0,2018-06-01,train,3_series,2,0,0,2012,3,1,0,0,6.250513347022587,102.43278767967146,1354.3719008264463,22602.399603511753,16.55055225148683,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.059633754551479
BMW,X3,84304.0,140,2014-10-01,diesel,brown,suv,True,True,True,True,True,False,True,True,27300.0,2018-05-01,train,X3,2,0,0,2014,10,4,0,0,3.5811088295687883,30.190179876796716,597.9007092198582,18402.531600179293,30.560286866875842,0.0,0.0,0,0,15905.469593378913,16008.421052631578,22123.90625,10.214678610538817
BMW,318,161249.0,105,2014-09-01,diesel,grey,estate,False,True,False,False,True,True,True,True,14900.0,2018-08-01,train,3_series,2,0,0,2014,9,3,0,0,3.915126625598905,63.131025325119786,1521.2169811320755,32806.68277398691,21.362623590029244,0.0,0.0,1,0,15905.469593378913,15473.837209302326,13067.914438502674,9.60918360377546
BMW,320,195553.0,120,2013-04-01,diesel,grey,estate,True,True,False,False,False,True,True,True,10900.0,2018-07-01,train,3_series,2,0,0,2013,4,2,0,0,5.248459958932238,102.6352090349076,1616.1404958677685,31296.191587249425,19.20473217219849,0.0,0.0,1,0,15905.469593378913,15473.837209302326,13067.914438502674,9.296609807128359
BMW,318,194482.0,105,2014-02-01,diesel,black,estate,False,True,False,False,False,False,True,True,10700.0,2018-06-01,train,3_series,2,0,0,2014,2,1,0,0,4.328542094455853,84.18235236139631,1834.7358490566037,36498.1633911368,19.705202312138727,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.278092474027002
BMW,320,73416.0,120,2015-10-01,diesel,blue,estate,False,True,False,False,False,False,True,True,16800.0,2018-01-01,train,3_series,2,0,0,2015,10,4,0,0,2.2532511978097194,16.542468993839837,606.7438016528926,22566.96318114875,36.88617715127288,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13067.914438502674,9.729193687429403
BMW,X3,136107.0,135,2012-12-01,diesel,white,suv,True,True,False,True,True,True,True,False,21100.0,2018-02-01,train,X3,2,0,0,2012,12,4,0,1,5.169062286105407,70.35455605749486,1000.7867647058823,22062.83446133363,21.883390657938534,0.0,0.0,0,0,15905.469593378913,17479.090909090908,22123.90625,9.957075711706057
BMW,318,143064.0,100,2013-04-01,diesel,black,estate,True,True,False,False,True,False,True,False,12600.0,2018-07-01,train,3_series,2,0,0,2013,4,2,0,0,5.248459958932238,75.08656755646818,1416.4752475247524,22895.88169569504,16.003943476832074,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.441531454869693
BMW,320,172710.0,120,2014-11-01,diesel,black,estate,False,True,False,False,True,False,True,False,13400.0,2018-03-01,train,3_series,2,0,0,2014,11,4,0,1,3.3292265571526354,57.499071868583165,1427.3553719008264,39893.962055335964,27.718577075098814,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.503084610020228
BMW,418 Gran Coupé,42240.0,100,2015-05-01,diesel,black,hatchback,True,True,False,False,True,False,True,True,25100.0,2018-06-01,train,4_series,2,0,0,2015,5,2,0,0,3.0855578370978782,13.033396303901437,418.2178217821782,10338.857430055285,24.47646171888088,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13179.43925233645,10.130662964963708
BMW,318,145306.0,100,2013-06-01,diesel,brown,estate,False,True,False,False,False,False,True,False,10600.0,2018-03-01,train,3_series,2,0,0,2013,6,2,1,0,4.747433264887063,68.98305379876795,1438.6732673267327,25281.894247945696,17.399071096820293,0.0,0.0,1,0,15905.469593378913,16008.421052631578,13067.914438502674,9.268703615273097
BMW,X5,122588.0,190,2015-03-01,diesel,black,suv,True,True,False,True,True,True,True,True,42800.0,2018-09-01,train,X5,3,1,0,2015,3,1,0,0,3.5044490075290895,42.9603394934976,641.8219895287958,27214.8712961556,42.18051967786051,12.2588,3.5044490075290895,1,0,15905.469593378913,16213.218970736629,22123.90625,10.664316745782925
BMW,318,183572.0,100,2011-11-01,diesel,blue,estate,False,True,False,False,False,False,True,False,6800.0,2018-06-01,train,3_series,2,0,0,2011,11,4,0,1,6.581793292265571,120.82329582477755,1817.5445544554455,24212.21377629322,13.189491739640697,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13067.914438502674,8.824824939175638
BMW,520,107158.0,120,2013-03-01,diesel,grey,sedan,True,True,True,False,True,False,True,True,18200.0,2018-06-01,train,5_series,3,1,0,2013,3,1,0,0,5.25119780971937,56.270785489390825,885.603305785124,17141.994744333737,19.196321033614367,10.7158,5.25119780971937,0,0,15905.469593378913,15473.837209302326,15842.479108635098,9.809231816610408
BMW,530,143062.0,190,2014-06-01,diesel,blue,estate,True,True,False,False,False,False,True,True,16500.0,2018-04-01,train,5_series,3,1,0,2014,6,2,1,0,3.8329911019849416,54.835537303216974,749.0157068062828,29601.13043478261,39.31312845206062,14.3062,3.8329911019849416,1,0,15905.469593378913,15169.302325581395,13067.914438502674,9.711176264112805
BMW,X1,112687.0,135,2014-02-01,diesel,silver,suv,False,True,False,True,True,False,True,False,16500.0,2018-02-01,train,X1,1,0,0,2014,2,1,0,0,4.0,45.0748,828.5808823529412,22537.4,27.0,0.0,0.0,0,0,15905.469593378913,14940.51282051282,22123.90625,9.711176264112805
BMW,X5,132847.0,190,2014-08-01,diesel,black,suv,True,True,True,True,True,False,True,True,34500.0,2018-07-01,train,X5,3,1,0,2014,8,3,1,0,3.915126625598905,52.011282683093775,695.5340314136125,27028.194819663,38.65617602005292,13.2847,3.915126625598905,1,0,15905.469593378913,16213.218970736629,22123.90625,10.448743588106625
BMW,330,149525.0,190,2013-11-01,diesel,silver,estate,False,False,False,False,False,False,False,True,15400.0,2018-03-01,train,3_series,2,0,0,2013,11,4,0,1,4.328542094455853,64.72252566735114,782.8534031413612,28061.146435452793,35.65703275529865,0.0,0.0,1,0,15905.469593378913,14940.51282051282,13067.914438502674,9.642187721358466
BMW,318 Gran Turismo,147958.0,100,2014-03-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,11100.0,2018-02-01,train,3_series,2,0,0,2014,3,1,0,0,3.923340177960301,58.04895660506502,1464.930693069307,30052.36174058112,20.311413874600305,0.0,0.0,1,0,15905.469593378913,15473.837209302326,15842.479108635098,9.314790473332646
BMW,X3,187149.0,135,2013-06-01,diesel,black,suv,False,True,True,True,True,False,True,False,16700.0,2018-06-01,train,X3,2,0,0,2013,6,2,1,0,4.999315537303217,93.56169034907597,1376.0955882352941,31195.058642327436,22.502567027952082,0.0,0.0,1,0,15905.469593378913,16213.218970736629,22123.90625,9.723223876851618
BMW,X1,251743.0,105,2013-05-01,diesel,silver,suv,False,False,False,False,False,False,True,False,10600.0,2018-04-01,train,X1,1,0,0,2013,5,2,0,0,4.917180013689254,123.78656481861739,2374.933962264151,42544.42139965298,17.74493927125506,0.0,0.0,1,0,15905.469593378913,14940.51282051282,22123.90625,9.268703615273097
BMW,118,188183.0,100,2008-09-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,4600.0,2018-02-01,train,1_series,1,0,0,2008,9,3,0,0,9.418206707734429,177.2346392881588,1863.1980198019803,18062.89751001905,9.598580907956112,0.0,0.0,0,1,15905.469593378913,16213.218970736629,13179.43925233645,8.434028950155469
BMW,316,56264.0,85,2014-09-01,diesel,black,hatchback,False,True,False,False,False,False,True,True,8900.0,2018-03-01,train,3_series,2,0,0,2014,9,3,0,0,3.4962354551676933,19.67121916495551,654.2325581395348,12513.57954026488,18.904703912315423,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13179.43925233645,9.093918908958932
BMW,X4,61249.0,140,2015-10-01,diesel,silver,suv,True,True,False,True,True,False,True,False,29800.0,2018-08-01,train,X4,3,1,0,2015,10,4,0,0,2.833675564681725,17.3559794661191,434.3900709219858,15976.573647562935,36.51847884306374,6.1249,2.833675564681725,0,0,15905.469593378913,14940.51282051282,22123.90625,10.30229722897745
BMW,318,164900.0,100,2009-10-01,diesel,silver,estate,False,True,False,False,False,False,True,False,7300.0,2018-01-01,train,3_series,2,0,0,2009,10,4,0,0,8.251882272416154,136.07353867214238,1632.6732673267327,17823.400162758007,10.808611378264407,0.0,0.0,0,1,15905.469593378913,14940.51282051282,13067.914438502674,8.895766604056085
BMW,320,178308.0,120,2013-01-01,diesel,blue,sedan,False,True,False,False,True,False,True,False,12400.0,2018-07-01,train,3_series,2,0,0,2013,1,1,0,0,5.494866529774128,97.97786611909652,1473.6198347107438,27453.681947518176,18.476130256085995,0.0,0.0,1,0,15905.469593378913,15169.302325581395,15842.479108635098,9.425532393502772
BMW,118,125354.0,105,2012-11-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,14200.0,2018-01-01,train,1_series,1,0,0,2012,11,4,0,1,5.166324435318275,64.7619433264887,1182.5849056603774,20328.803862803863,17.027972027972027,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13179.43925233645,9.561067663645012
BMW,X3,49392.0,140,2014-07-01,diesel,black,suv,True,True,True,False,True,True,True,True,27400.0,2018-08-01,train,X3,2,0,0,2014,7,3,1,0,4.084873374401095,20.17600657084189,350.29787234042556,9713.516220218065,27.532642347556873,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,10.21833478806055
BMW,X3,138304.0,105,2013-06-01,diesel,blue,suv,True,True,False,False,True,False,True,False,13400.0,2018-07-01,train,X3,2,0,0,2013,6,2,1,0,5.08145106091718,70.27850075290897,1304.754716981132,22741.940799099604,17.265616207090602,0.0,0.0,0,0,15905.469593378913,15169.302325581395,22123.90625,9.503084610020228
BMW,320,120632.0,135,2013-08-01,diesel,grey,estate,False,False,False,False,False,False,True,True,12600.0,2018-04-01,train,3_series,2,0,0,2013,8,3,1,0,4.6652977412731005,56.27841971252566,887.0,21293.143892714754,23.82928597317869,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.441531454869693
BMW,116,101675.0,85,2013-05-01,diesel,blue,hatchback,False,True,False,False,False,True,True,False,9800.0,2018-06-01,train,1_series,1,0,0,2013,5,2,0,0,5.084188911704312,51.693490759753594,1182.2674418604652,16711.348295646305,13.970637867026662,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13179.43925233645,9.19023970026918
BMW,520,88985.0,135,2014-07-01,diesel,grey,estate,True,True,False,False,True,False,True,False,18100.0,2018-01-01,train,5_series,3,1,0,2014,7,3,1,0,3.5044490075290895,31.1843394934976,654.3014705882352,19754.91338702325,29.970369244795624,8.8985,3.5044490075290895,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.803722464346553
BMW,320,178507.0,120,2014-05-01,diesel,black,estate,True,True,False,False,False,False,True,True,11800.0,2018-03-01,train,3_series,2,0,0,2014,5,2,0,0,3.8329911019849416,68.42157426420259,1475.2644628099174,36935.09800311571,24.82934428551197,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.375939552625749
BMW,730,309061.0,155,2010-07-01,diesel,blue,sedan,True,True,True,False,True,False,True,True,16200.0,2018-02-01,train,7_series,4,1,0,2010,7,3,1,0,7.5893223819301845,234.55635646817245,1981.1602564102564,35982.00023906287,18.045661008845325,30.9061,7.5893223819301845,1,0,15905.469593378913,15169.302325581395,15842.479108635098,9.692828247710418
BMW,118,36266.0,110,2015-10-01,diesel,grey,hatchback,False,True,False,False,False,False,True,False,15100.0,2018-06-01,train,1_series,1,0,0,2015,10,4,0,0,2.6666666666666665,9.670933333333332,326.72072072072075,9890.727272727274,30.0,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13179.43925233645,9.62251624577579
BMW,640 Gran Coupé,60970.0,230,2014-03-01,diesel,black,sedan,True,True,False,False,True,False,True,False,40500.0,2018-03-01,train,6_series,4,1,0,2014,3,1,0,0,4.0,24.388,263.93939393939394,12194.0,46.0,6.097,4.0,0,0,15905.469593378913,16213.218970736629,15842.479108635098,10.609081944147828
BMW,520,212165.0,135,2012-07-01,diesel,brown,estate,False,True,False,False,True,False,True,True,14700.0,2018-05-01,train,5_series,3,1,0,2012,7,3,1,0,5.831622176591376,123.72661190965091,1560.0367647058824,31056.31349564172,19.761045987376015,21.2165,5.831622176591376,1,0,15905.469593378913,16008.421052631578,13067.914438502674,9.595670797663967
BMW,X1,33045.0,105,2014-07-01,diesel,black,suv,True,True,True,True,True,False,True,True,22300.0,2018-08-01,train,X1,1,0,0,2014,7,3,1,0,4.084873374401095,13.498464065708419,311.74528301886795,6498.686902678692,20.649481760667655,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,10.012386799492118
BMW,730,118313.0,190,2013-02-01,diesel,black,sedan,True,True,True,False,True,False,True,True,31400.0,2018-05-01,train,7_series,4,1,0,2013,2,1,0,0,5.242984257357974,62.03131964407939,619.4397905759163,18951.353250740052,30.434162920732376,11.8313,5.242984257357974,0,0,15905.469593378913,16213.218970736629,15842.479108635098,10.354595018522993
BMW,X5 M,25931.0,190,2016-01-01,diesel,white,suv,True,True,False,False,False,False,True,True,48152.000000000044,2018-04-01,train,X5,3,1,0,2016,1,1,0,0,2.2477754962354553,5.828706639288159,135.76439790575915,7984.234141201265,58.50158061116965,2.5931,2.2477754962354553,0,0,15905.469593378913,17479.090909090908,22123.90625,10.782138720581328
BMW,116,83445.0,85,2013-05-01,diesel,white,subcompact,True,True,True,False,False,False,True,False,11700.0,2018-03-01,train,1_series,1,0,0,2013,5,2,0,0,4.832306639288158,40.32318275154004,970.2906976744187,14307.375308062436,14.573993662715644,0.0,0.0,0,0,15905.469593378913,17479.090909090908,9217.64705882353,9.367429587218957
BMW,116,140631.0,85,2013-06-01,diesel,grey,hatchback,False,True,True,False,False,True,True,False,9000.0,2018-04-01,train,1_series,1,0,0,2013,6,2,1,0,4.832306639288158,67.9572114989733,1635.2441860465117,24112.415326839575,14.573993662715644,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13179.43925233645,9.105090961257085
BMW,X3,169495.0,110,2014-10-01,diesel,black,suv,True,True,False,False,True,False,True,True,18100.0,2018-07-01,train,X3,2,0,0,2014,10,4,0,0,3.7481177275838466,63.528721423682406,1526.981981981982,35697.30358944789,23.16707510451204,0.0,0.0,1,0,15905.469593378913,16213.218970736629,22123.90625,9.803722464346553
BMW,118,147703.0,127,2013-08-01,petrol,blue,hatchback,True,True,False,False,True,False,True,False,10100.0,2018-03-01,train,1_series,1,0,0,2013,8,3,1,0,4.5804243668720055,67.65424202600958,1153.9296875,26468.05875137986,22.758125843247885,0.0,0.0,1,0,15051.26050420168,15169.302325581395,13179.43925233645,9.220389707829185
BMW,328,156697.0,180,2012-11-01,petrol,grey,estate,False,True,True,False,True,False,False,True,14000.0,2018-03-01,train,3_series,2,0,0,2012,11,4,0,1,5.327857631759069,83.48593073237508,865.7292817679559,24763.041319632233,28.445646295294754,0.0,0.0,0,0,15051.26050420168,15473.837209302326,13067.914438502674,9.546884034617925
BMW,X1,75931.0,150,2012-05-01,diesel,brown,suv,True,True,False,True,True,True,True,True,16200.0,2018-05-01,train,X1,1,0,0,2012,5,2,0,0,5.9986310746064335,45.54820561259411,502.8543046357616,10849.407432762837,21.43276283618582,0.0,0.0,0,0,15905.469593378913,16008.421052631578,22123.90625,9.692828247710418
BMW,X1,141141.0,105,2013-07-01,diesel,black,suv,True,True,False,True,True,False,True,False,14200.0,2018-04-01,train,X1,1,0,0,2013,7,3,1,0,4.7501711156741955,67.04439014373716,1331.5188679245282,24545.530413046068,18.260326151648613,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,9.561067663645012
BMW,116,220943.0,85,2012-11-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,8300.0,2018-02-01,train,1_series,1,0,0,2012,11,4,0,1,5.25119780971937,116.02153976728269,2569.1046511627906,35344.106317748825,13.597394065476843,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13179.43925233645,9.024131268455035
BMW,318,174303.0,105,2013-10-01,diesel,blue,estate,True,True,False,False,False,False,True,True,12000.0,2018-08-01,train,3_series,2,0,0,2013,10,4,0,0,4.832306639288158,84.22855441478438,1644.367924528302,29885.77432226265,18.00316864217815,0.0,0.0,1,0,15905.469593378913,15169.302325581395,13067.914438502674,9.392745258631441
BMW,116,136985.0,85,2012-01-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,7700.0,2018-07-01,train,1_series,1,0,0,2012,1,1,0,0,6.496919917864476,88.99805749486652,1592.8488372093022,18272.17063818132,11.337989591892633,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13179.43925233645,8.94910546953925
BMW,318,182798.0,105,2012-11-01,diesel,white,estate,True,False,False,False,False,False,True,False,10500.0,2018-01-01,train,3_series,2,0,0,2012,11,4,0,1,5.166324435318275,94.439377412731,1724.5094339622642,29644.5641025641,17.027972027972027,0.0,0.0,1,0,15905.469593378913,17479.090909090908,13067.914438502674,9.259225769705994
BMW,320,110239.0,135,2013-07-01,diesel,white,estate,False,True,False,True,True,True,True,False,15400.0,2018-04-01,train,3_series,2,0,0,2013,7,3,1,0,4.7501711156741955,52.36541136208076,810.5808823529412,19171.429472681826,23.47756219497679,0.0,0.0,0,0,15905.469593378913,17479.090909090908,13067.914438502674,9.642187721358466
BMW,X5,117507.0,190,2014-11-01,diesel,black,suv,True,True,True,True,True,False,True,True,34500.0,2018-04-01,train,X5,3,1,0,2014,11,4,0,1,3.4140999315537304,40.11806406570842,615.2198952879581,26620.829120793922,43.04388277252287,11.7507,3.4140999315537304,1,0,15905.469593378913,16213.218970736629,22123.90625,10.448743588106625
BMW,535,257223.0,230,2012-01-01,diesel,grey,estate,True,True,True,True,True,True,True,True,19900.0,2018-05-01,train,5_series,3,1,0,2012,1,1,0,0,6.329911019849418,162.81987022587268,1113.5194805194806,35092.2404519563,31.37827995144271,25.7223,6.329911019849418,1,0,15905.469593378913,15473.837209302326,13067.914438502674,9.898525260706313
BMW,520,148559.0,137,2012-07-01,petrol,black,estate,True,True,False,False,True,False,True,True,13400.0,2018-05-01,train,5_series,3,1,0,2012,7,3,1,0,5.831622176591376,86.63399589322381,1076.5144927536232,21745.786895100693,20.05380222422603,14.8559,5.831622176591376,0,0,15051.26050420168,16213.218970736629,13067.914438502674,9.503084610020228
